Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID655,655,37,1632.714,2.472,5.493,0,40.200,134,0.250,1,-10921639,3985.378,3347,1109,10299,147459,2389.876,0.200,0.479,1.079
ID658,658,None,1543.047,68.115,2.380,0,40.500,135,0.250,1,-10921639,3242.108,2610,500,8980,119958,2132.799,0.200,0.575,1.110
ID659,659,0,2054.669,51.270,6.317,0,40.500,135,0.250,1,-10921639,5515.838,5248,1741,11815,204086,2708.616,0.441,0.404,1.173
ID660,660,None,1516.201,2.563,5.493,0,40.800,136,0.250,1,-10921639,3501.568,2925,704,8847,129558,2152.007,0.200,0.533,1.131
ID661,661,0,2384.688,51.544,6.226,0,40.800,136,0.250,1,-10921639,6166.784,5636,2191,13573,228171,3098.838,0.440,0.437,1.211
ID662,662,None,1520.142,43.030,11.078,0,40.800,136,0.250,1,-10921639,3411.622,2575,651,11001,126230,2654.333,0.200,0.552,0.914
ID663,663,None,2121.185,24.811,11.810,0,40.800,136,0.250,1,-10921639,4710.297,3940,884,14263,174281,3803.322,0.200,0.641,0.967
ID664,664,0,1787.302,51.544,6.317,0,41.100,137,0.250,1,-10921639,5091.892,4640,1899,9987,188400,2318.838,0.441,0.378,1.204
ID665,665,0,2356.924,51.270,6.226,0,41.400,138,0.250,1,-10921639,5610.108,4875,1676,13852,207574,3178.914,0.440,0.495,1.169
ID672,672,None,1544.467,20.142,7.965,0,41.700,139,0.250,1,-10921639,3197.459,1897,391,11847,118306,3012.905,0.200,0.692,0.868
ID673,673,None,1680.081,51.178,14.740,0,41.700,139,0.250,1,-10921639,4055.189,3533,1056,10113,150042,2445.958,0.200,0.459,1.043
ID668,668,None,1633.728,2.563,5.493,0,41.700,139,0.250,1,-10921639,4020.730,3596,1015,10458,148767,2398.673,0.200,0.501,1.119
ID669,669,0,2190.260,51.178,6.226,0,41.700,139,0.250,1,-10921639,6132.378,5251,2440,13314,226898,2773.437,0.200,0.406,1.276
ID670,670,None,1536.103,66.284,6.409,0,41.700,139,0.250,1,-10921639,3153.216,2301,464,9370,116669,2280.764,0.200,0.593,1.029
ID671,671,None,1558.163,59.601,6.592,0,41.700,139,0.250,1,-10921639,3396.162,3022,998,7197,125658,1858.592,0.441,0.586,1.350
ID666,666,None,1678.847,13.916,5.676,0,42.000,140,0.250,1,-10921639,3361.432,2309,603,11734,124373,2860.943,0.200,0.637,0.915
ID667,667,0,2477.627,51.178,6.317,0,42.000,140,0.250,1,-10921639,6212.405,5920,1043,13757,229859,3165.890,0.440,0.474,1.263
ID674,674,0,2230.785,51.087,6.317,0,42.300,141,0.250,1,-10921639,5805.405,4829,1828,11813,214800,2835.248,0.441,0.483,1.334
ID680,680,None,1649.048,8.789,15.015,0,42.600,142,0.250,1,-10921639,3313.703,2269,562,11911,122607,2687.930,0.200,0.635,0.958
ID675,675,None,1611.988,2.838,0.000,0,42.600,142,0.250,1,-10921639,3866.189,4038,1603,7122,143049,1728.435,0.442,0.636,1.739
ID676,676,None,1817.267,0.732,1.740,0,42.600,142,0.250,1,-10921639,3872.703,2689,741,15242,143290,3372.074,0.200,0.621,0.880
ID677,677,None,1756.723,11.719,5.493,0,42.600,142,0.250,1,-10921639,3618.514,3214,834,10205,133885,2466.610,0.200,0.603,1.103
ID678,678,0,2171.296,51.087,6.226,0,42.600,142,0.250,1,-10921639,5738.108,5132,1838,11072,212310,2562.126,0.441,0.437,1.362
ID679,679,None,1507.395,58.502,11.719,0,42.600,142,0.250,1,-10921639,2897.243,1910,387,10459,107198,2794.549,0.200,0.738,0.880
ID685,685,None,2042.857,81.574,1.923,0,42.900,143,0.250,1,-10921639,3816.703,2319,351,14537,141218,3440.451,0.200,0.715,0.925
ID686,686,0,2199.448,51.087,6.226,0,42.900,143,0.250,1,-10921639,6231.892,5483,2403,13120,230580,2901.131,0.200,0.383,1.190
ID687,687,None,1510.964,50.995,14.648,0,42.900,143,0.250,1,-10921639,3953.703,3974,1367,8391,146287,1867.987,0.442,0.445,1.305
ID681,681,None,1519.002,47.241,1.465,0,43.200,144,0.250,1,-10921639,3060.270,2371,610,8141,113230,2265.573,0.442,0.612,1.025
ID682,682,0,2746.018,50.629,6.226,0,43.200,144,0.250,1,-10921639,8094.135,7496,3358,14124,299483,3184.170,0.443,0.366,1.363
ID683,683,None,1522.564,9.064,10.529,0,43.200,144,0.250,1,-10921639,3168.649,1975,597,10901,117240,2764.477,0.200,0.617,0.875
ID684,684,None,1608.595,1.648,21.423,0,43.200,144,0.250,1,-10921639,3305.838,2748,586,7782,122316,2021.974,0.442,0.571,1.189
ID688,688,0,4826.748,50.537,6.317,0,43.500,145,0.250,1,-10921639,12141.784,11023,4783,22527,449246,4936.213,0.441,0.487,1.611
ID689,689,None,1532.496,55.939,5.219,0,43.800,146,0.250,1,-10921639,2995.730,2028,511,10255,110842,2527.787,0.200,0.651,0.935
ID690,690,0,4054.293,50.446,6.317,0,43.800,146,0.250,1,-10921639,10898.000,10190,2838,22000,403226,4923.944,0.441,0.400,1.265
ID691,691,None,1551.712,15.839,17.029,0,43.800,146,0.250,1,-10921639,3027.865,2050,382,11198,112031,2625.648,0.200,0.679,0.932
ID697,697,0,5408.213,49.896,6.317,0,44.100,147,0.250,1,-10921639,13274.054,11881,5927,26446,491140,5975.711,0.441,0.508,1.496
ID698,698,None,1632.720,66.467,16.846,0,44.100,147,0.250,1,-10921639,3192.649,2157,438,12692,118128,3018.085,0.200,0.697,0.869
ID696,696,None,1792.130,51.178,14.648,0,44.400,148,0.250,1,-10921639,4310.865,3777,1354,10299,159502,2391.017,0.200,0.494,1.192
ID692,692,None,1524.426,33.966,1.923,0,44.400,148,0.250,1,-10921639,3376.189,2653,600,11382,124919,2532.769,0.200,0.582,0.980
ID693,693,None,1657.787,28.473,3.662,0,44.400,148,0.250,1,-10921639,3061.135,2201,408,10674,113262,2816.618,0.200,0.732,0.918
ID694,694,None,1546.627,65.918,4.120,0,44.400,148,0.250,1,-10921639,2914.486,2047,375,12017,107836,2759.830,0.200,0.709,0.876
ID695,695,0,3869.991,48.981,6.409,0,44.400,148,0.250,1,-10921639,10999.784,10528,2846,19616,406992,4621.849,0.950,0.373,1.294
ID700,700,None,1643.416,17.670,15.930,0,44.700,149,0.250,1,-10921639,3375.595,2322,725,10903,124897,2723.034,0.200,0.638,0.965
ID699,699,0,3608.967,48.340,6.409,0,44.700,149,0.250,1,-10921639,8682.162,7636,2706,18630,321240,4467.831,0.440,0.533,1.351
ID701,701,0,2853.222,47.608,6.317,0,45.000,150,0.250,1,-10921639,8209.162,8165,2062,15554,303739,3845.508,0.437,0.370,1.154
ID702,702,None,1562.599,43.305,15.747,0,45.000,150,0.250,1,-10921639,3167.081,2193,566,10136,117182,2474.509,0.200,0.619,0.979
ID703,703,None,1710.116,42.572,17.395,0,45.000,150,0.250,1,-10921639,3150.216,1577,313,16222,116558,3630.184,0.200,0.790,0.766
ID704,704,0,4291.833,47.241,6.317,0,45.300,151,0.250,1,-10921639,10480.703,8522,3416,22785,387786,5453.260,0.441,0.519,1.313
ID705,705,None,1674.854,77.179,8.606,0,45.300,151,0.250,1,-10921639,3462.405,2395,798,13053,128109,2937.720,0.200,0.643,0.923
ID706,706,0,3147.474,46.417,6.409,0,45.600,152,0.250,1,-10921639,8419.081,7304,3236,17083,311506,3733.431,0.441,0.424,1.343
ID707,707,None,2024.551,38.910,14.465,0,45.600,152,0.250,1,-10921639,4215.378,3397,1411,10091,155969,2445.225,0.441,0.600,1.294
ID708,708,None,1663.612,47.241,0.366,0,45.900,153,0.250,1,-10921639,3818.081,3126,929,9160,141269,2207.605,0.200,0.542,1.215
ID709,709,0,3228.052,45.960,6.500,0,45.900,153,0.250,1,-10921639,10687.919,10374,5195,16868,395453,3464.028,0.441,0.331,1.535
ID712,712,0,5590.362,45.593,6.409,0,46.200,154,0.250,1,-10921639,13096.973,12122,4020,26169,484588,6050.576,0.442,0.521,1.483
ID713,713,None,1578.076,18.860,8.789,0,46.200,154,0.250,1,-10921639,3034.676,1601,362,12169,112283,2934.680,0.200,0.735,0.876
ID714,714,38,1643.768,49.164,10.986,0,46.200,154,0.250,1,-10921639,3070.000,1970,434,10615,113590,2686.550,0.200,0.734,0.967
ID715,715,39,1715.663,51.544,13.916,0,46.200,154,0.250,1,-10921639,3538.892,2398,421,12787,130939,3351.982,0.200,0.699,0.869
ID710,710,None,1713.715,65.094,0.000,0,46.200,154,0.250,1,-10921639,3980.595,3191,1223,10795,147282,2597.168,0.200,0.660,1.218
ID711,711,None,1632.151,9.155,5.402,0,46.200,154,0.250,1,-10921639,3438.081,2444,745,10325,127209,2561.950,0.200,0.634,1.042
ID716,716,0,4255.538,46.051,6.409,0,46.500,155,0.250,1,-10921639,11019.676,10958,2772,22437,407728,5395.614,0.442,0.444,1.257
ID717,717,38,1525.420,50.354,10.712,0,46.500,155,0.250,1,-10921639,2950.081,2220,359,9675,109153,2484.657,0.200,0.688,0.968
ID718,718,39,1613.596,51.544,14.099,0,46.500,155,0.250,1,-10921639,3791.811,2999,723,12303,140297,2895.898,0.200,0.508,0.882
ID719,719,None,1539.522,69.580,18.860,0,46.500,155,0.250,1,-10921639,2957.216,1966,495,10316,109417,2577.345,0.200,0.736,0.973
ID720,720,None,1717.134,19.501,4.395,0,46.800,156,0.250,1,-10921639,3110.622,2025,332,13340,115093,3214.619,0.200,0.757,0.834
ID721,721,0,5237.850,46.143,6.409,0,46.800,156,0.250,1,-10921639,11924.297,10627,1982,26110,441199,6350.209,0.441,0.540,1.318
ID723,723,None,1534.494,40.466,2.563,0,47.100,157,0.250,1,-10921639,3259.865,2136,417,10264,120615,2558.078,0.200,0.592,0.947
ID724,724,0,1896.116,45.685,6.409,0,47.100,157,0.250,1,-10921639,7639.568,8094,2126,13207,282664,2903.364,0.699,0.262,1.091
ID726,726,None,1610.591,17.670,17.212,0,47.100,157,0.250,1,-10921639,3380.514,2643,571,9483,125079,2234.637,0.200,0.595,1.128
ID727,727,None,1517.542,3.296,19.135,0,47.100,157,0.250,1,-10921639,3311.297,2820,715,7569,122518,1985.294,0.441,0.579,1.223
ID722,722,0,3533.507,45.136,6.317,0,47.400,158,0.250,1,-10921639,9011.189,8625,2060,16574,333414,3812.716,0.441,0.473,1.519
ID728,728,0,4768.875,45.319,6.409,0,47.700,159,0.250,1,-10921639,11592.000,10864,4182,22007,428904,5321.397,0.441,0.498,1.449
ID729,729,None,1792.947,7.690,12.909,0,47.700,159,0.250,1,-10921639,4044.703,3404,501,9708,149654,2511.645,0.441,0.568,1.167
ID730,730,None,1772.125,50.812,14.648,0,47.700,159,0.250,1,-10921639,3933.297,3142,1082,9308,145532,2375.786,0.441,0.604,1.246
ID731,731,0,2938.837,45.136,6.317,0,48.000,160,0.250,1,-10921639,8137.270,7065,2660,15560,301079,3447.997,0.442,0.403,1.356
ID736,736,40,2017.198,19.043,7.233,0,48.300,161,0.250,1,-10921639,4017.216,2470,338,14337,148637,3702.372,0.200,0.728,0.914
ID735,735,0,2704.527,44.861,6.317,0,48.300,161,0.250,1,-10921639,6896.946,6131,2162,13331,255187,3061.847,0.440,0.497,1.496
ID732,732,0,1713.537,44.403,6.226,0,48.600,162,0.250,1,-10921639,6267.081,6148,2985,10100,231882,1906.544,0.442,0.301,1.520
ID733,733,40,1609.916,21.973,6.866,0,48.600,162,0.250,1,-10921639,3768.216,2587,954,14554,139424,3078.750,0.200,0.525,0.842
ID734,734,None,1686.113,31.036,17.487,0,48.600,162,0.250,1,-10921639,3265.973,2169,576,12094,120841,2915.112,0.200,0.668,0.897
ID737,737,0,2703.409,44.220,6.134,0,48.900,163,0.250,1,-10921639,7437.324,6746,2471,16376,275181,3441.916,0.441,0.430,1.300
ID740,740,None,1806.275,48.248,14.648,0,49.200,164,0.250,1,-10921639,3825.757,2745,655,12596,141553,2982.860,0.200,0.599,0.961
ID738,738,None,1576.311,11.078,2.655,0,49.200,164,0.250,1,-10921639,3389.784,2800,643,8396,125422,2070.444,0.440,0.639,1.277
ID739,739,0,1871.669,44.129,6.226,0,49.200,164,0.250,1,-10921639,6161.676,6018,1828,10375,227982,2174.966,0.443,0.342,1.443
ID744,744,None,1644.467,66.834,5.035,0,49.500,165,0.250,1,-10921639,3179.730,1902,389,9668,117650,2650.969,0.200,0.663,0.956
ID745,745,None,1540.755,2.380,5.402,0,49.500,165,0.250,1,-10921639,3446.405,3072,929,7071,127517,1827.937,0.442,0.531,1.309
ID746,746,0,2101.723,44.586,6.226,0,49.500,165,0.250,1,-10921639,6584.757,6327,1943,12562,243636,2681.520,0.441,0.326,1.208
ID747,747,None,1612.874,13.184,7.965,0,49.500,165,0.250,1,-10921639,3294.919,2324,748,9781,121912,2449.172,0.200,0.660,1.070
ID748,748,None,1773.168,2.747,17.304,0,49.500,165,0.250,1,-10921639,3421.865,2378,503,12431,126609,2932.260,0.200,0.698,0.960
ID743,743,None,1543.480,41.565,1.099,0,49.500,165,0.250,1,-10921639,2960.189,1961,290,11392,109527,2666.100,0.200,0.707,0.919
ID741,741,None,1503.924,29.755,4.211,0,49.800,166,0.250,1,-10921639,3072.297,2030,655,11190,113675,2541.322,0.200,0.657,0.959
ID742,742,0,2003.201,44.586,6.134,0,49.800,166,0.250,1,-10921639,6393.162,6015,1341,11144,236547,2640.992,0.440,0.313,1.153
ID749,749,None,1515.255,42.481,2.930,0,50.100,167,0.250,1,-10921639,3180.216,2285,545,8810,117668,2176.283,0.200,0.589,1.084
ID750,750,0,1968.921,44.403,6.134,0,50.100,167,0.250,1,-10921639,6358.514,6422,2730,11704,235265,2377.656,0.440,0.329,1.323
ID751,751,0,1611.424,44.220,6.317,0,50.400,168,0.250,1,-10921639,5530.811,5507,1904,9381,204640,2020.601,0.441,0.287,1.219
ID752,752,0,1607.256,43.945,6.226,0,50.700,169,0.250,1,-10921639,5947.243,6149,2435,9132,220048,1710.039,0.444,0.287,1.549
ID753,753,None,1846.250,33.325,22.430,0,50.700,169,0.250,1,-10921639,3653.405,2140,413,16004,135176,3659.382,0.200,0.712,0.831
ID754,754,0,1545.693,43.579,6.226,0,51.000,170,0.250,1,-10921639,5482.459,5389,3060,8849,202851,1573.197,0.441,0.293,1.580
ID755,755,0,3182.081,43.945,6.134,0,51.300,171,0.250,1,-10921639,8082.811,7530,3303,14925,299064,3335.838,0.441,0.478,1.567
ID756,756,None,1576.375,20.050,7.965,0,51.300,171,0.250,1,-10921639,3018.135,1904,371,10657,111671,2700.884,0.200,0.720,0.936
ID757,757,None,1821.845,51.361,11.810,0,51.300,171,0.250,1,-10921639,3498.216,1786,474,15932,129434,3660.928,0.200,0.743,0.815
ID758,758,None,1552.470,35.523,20.966,0,51.300,171,0.250,1,-10921639,3727.865,3181,1152,9322,137931,2184.535,0.441,0.558,1.222
ID759,759,0,2231.095,43.854,6.317,0,51.600,172,0.250,1,-10921639,6520.162,5763,2607,12925,241246,2778.261,0.441,0.384,1.303
ID760,760,0,1726.993,43.945,6.226,0,51.900,173,0.250,1,-10921639,5616.432,5193,2273,10305,207808,2251.322,0.950,0.324,1.220
ID761,761,0,2665.388,43.854,6.226,0,52.200,174,0.250,1,-10921639,6925.541,5556,2134,15578,256245,3698.630,0.200,0.431,1.128
ID762,762,None,1630.661,2.380,17.487,0,52.200,174,0.250,1,-10921639,3810.649,2882,1107,11762,140994,2619.295,0.200,0.539,1.019
ID763,763,None,1511.634,59.143,22.339,0,52.200,174,0.250,1,-10921639,3401.892,2441,378,11588,125870,2844.889,0.200,0.572,0.871
ID764,764,0,1872.901,44.037,6.134,0,52.500,175,0.250,1,-10921639,6018.432,5908,2715,9215,222682,1754.090,0.442,0.374,1.870
ID765,765,None,1686.703,39.093,14.832,0,52.500,175,0.250,1,-10921639,3747.811,3098,991,10186,138669,2386.790,0.200,0.581,1.154
ID768,768,None,1617.412,65.735,8.972,0,52.800,176,0.250,1,-10921639,3144.459,1941,410,14855,116345,3381.917,0.200,0.724,0.781
ID766,766,0,1835.562,44.220,6.134,0,52.800,176,0.250,1,-10921639,5089.514,4826,859,10381,188312,2294.768,0.439,0.423,1.319
ID767,767,None,1587.121,37.994,6.775,0,52.800,176,0.250,1,-10921639,3517.892,3012,600,9400,130162,2479.070,0.200,0.557,1.016
ID769,769,0,2877.612,43.762,6.226,0,53.100,177,0.250,1,-10921639,6838.973,6124,2184,16417,253042,3906.143,0.200,0.493,1.156
ID770,770,None,1931.572,52.002,9.064,0,53.100,177,0.250,1,-10921639,4043.676,3068,441,13955,149616,3383.428,0.200,0.646,0.938
ID771,771,None,1684.905,51.544,13.916,0,53.100,177,0.250,1,-10921639,3306.784,1859,507,14661,122351,3365.719,0.200,0.691,0.803
ID772,772,None,1602.344,46.875,21.423,0,53.100,177,0.250,1,-10921639,3297.351,2378,623,9709,122002,2517.648,0.200,0.644,1.026
ID773,773,None,1550.416,7.141,3.204,0,53.400,178,0.250,1,-10921639,3371.432,2670,611,8809,124743,2277.294,0.442,0.612,1.124
ID774,774,0,3159.138,43.579,6.134,0,53.400,178,0.250,1,-10921639,7709.649,6797,1940,19972,285257,4762.769,0.200,0.475,1.043
ID775,775,None,1710.768,77.179,8.606,0,53.400,178,0.250,1,-10921639,3188.027,1908,354,14632,117957,3320.095,0.200,0.789,0.847
ID776,776,None,1501.530,13.550,2.380,0,53.700,179,0.250,1,-10921639,3208.000,2287,509,10410,118696,2678.974,0.200,0.623,0.919
ID777,777,None,1581.737,12.634,3.204,0,53.700,179,0.250,1,-10921639,3455.405,2313,297,15976,127850,3399.407,0.200,0.605,0.766
ID778,778,0,3181.565,43.488,6.134,0,53.700,179,0.250,1,-10921639,7766.297,6438,2824,19271,287353,4448.704,0.200,0.481,1.134
ID779,779,None,1614.424,82.306,15.198,0,53.700,179,0.250,1,-10921639,5690.892,5391,1810,10745,210563,2970.733,0.440,0.442,1.175
ID780,780,0,2737.202,43.305,6.226,0,54.000,180,0.250,1,-10921639,7001.541,5540,2620,17545,259057,4086.071,0.200,0.454,1.071
ID781,781,None,1824.721,49.347,10.986,0,54.000,180,0.250,1,-10921639,3906.595,3738,917,8971,144544,2170.967,0.441,0.610,1.363
ID782,782,41,1778.877,50.812,14.648,0,54.000,180,0.250,1,-10921639,4810.432,4475,1313,10096,177986,2205.216,0.441,0.453,1.361
ID783,783,41,1945.156,50.629,14.648,0,54.300,181,0.250,1,-10921639,4823.405,4541,2286,9574,178466,2016.363,0.440,0.496,1.587
ID784,784,0,2510.910,42.481,6.226,0,54.600,182,0.250,1,-10921639,6846.730,5828,1200,18548,253329,4292.069,0.200,0.401,0.914
ID785,785,None,1649.592,69.306,13.916,0,54.600,182,0.250,1,-10921639,3347.351,2484,827,10342,123852,2445.183,0.200,0.647,1.076
ID786,786,None,1734.542,80.017,14.648,0,54.600,182,0.250,1,-10921639,4324.351,3902,1347,9951,160001,2417.737,0.200,0.471,1.146
ID787,787,None,1828.900,81.574,14.648,0,54.600,182,0.250,1,-10921639,4374.541,4123,1043,8518,161858,2261.186,0.441,0.492,1.276
ID788,788,None,1556.102,76.721,15.656,0,54.600,182,0.250,1,-10921639,3014.459,2180,388,11242,111535,2799.174,0.200,0.720,0.901
ID789,789,None,1883.738,29.389,15.930,0,54.600,182,0.250,1,-10921639,3962.568,2593,568,11114,146615,2913.277,0.200,0.632,1.053
ID790,790,0,4234.209,42.114,6.134,0,54.900,183,0.250,1,-10921639,9876.595,8463,2524,22071,365434,5272.015,0.441,0.525,1.291
ID791,791,None,1791.373,66.742,8.057,0,54.900,183,0.250,1,-10921639,3765.351,3078,705,9897,139318,2385.610,0.440,0.603,1.187
ID792,792,42,1524.377,2.838,0.000,0,55.200,184,0.250,1,-10921639,3904.865,3962,1021,6992,144480,1900.612,0.443,0.581,1.510
ID793,793,0,4289.093,41.931,6.226,0,55.200,184,0.250,1,-10921639,11093.946,8479,4003,27167,410476,6132.000,0.200,0.426,1.082
ID794,794,None,1658.268,21.423,14.191,0,55.200,184,0.250,1,-10921639,3427.081,2263,737,12218,126802,2991.106,0.200,0.652,0.904
ID795,795,43,1563.192,8.789,16.846,0,55.200,184,0.250,1,-10921639,3078.378,2300,520,9747,113900,2445.315,0.200,0.668,1.008
ID800,800,43,1560.415,8.240,14.374,0,55.500,185,0.250,1,-10921639,3177.730,2199,230,11560,117576,2817.345,0.200,0.631,0.873
ID801,801,None,1720.261,63.446,15.198,0,55.500,185,0.250,1,-10921639,3859.189,3269,897,8433,142790,2113.084,0.440,0.535,1.273
ID802,802,None,1751.298,7.782,20.599,0,55.500,185,0.250,1,-10921639,3977.081,3481,1101,9410,147152,2158.453,0.441,0.533,1.281
ID798,798,42,1527.567,5.310,0.000,0,55.500,185,0.250,1,-10921639,3278.459,2925,614,7037,121303,2006.081,0.441,0.635,1.269
ID799,799,0,3966.923,41.474,6.226,0,55.500,185,0.250,1,-10921639,10196.676,8584,1982,29014,377277,6539.210,0.200,0.408,0.904
ID796,796,0,3158.716,41.474,6.134,0,55.800,186,0.250,1,-10921639,8884.027,8607,4212,15539,328709,3384.116,0.442,0.400,1.501
ID797,797,None,1534.463,71.411,21.881,0,55.800,186,0.250,1,-10921639,3533.973,2558,705,11945,130757,3047.802,0.200,0.634,0.900
ID808,808,None,1512.891,11.353,17.578,0,56.100,187,0.250,1,-10921639,3207.351,2299,427,11304,118672,2727.686,0.200,0.546,0.830
ID803,803,None,1573.649,23.071,2.289,0,56.100,187,0.250,1,-10921639,3112.946,2086,350,14051,115179,3167.964,0.200,0.700,0.809
ID804,804,None,1566.589,60.242,5.676,0,56.100,187,0.250,1,-10921639,3080.135,2031,349,10408,113965,2712.172,0.200,0.726,0.955
ID805,805,0,2904.239,41.474,6.134,0,56.100,187,0.250,1,-10921639,8967.459,8795,3650,14294,331796,2826.298,0.442,0.357,1.671
ID806,806,None,1970.302,10.712,12.909,0,56.100,187,0.250,1,-10921639,3760.946,2258,659,14364,139155,3328.162,0.200,0.709,0.937
ID807,807,44,1522.078,50.903,14.648,0,56.100,187,0.250,1,-10921639,4025.108,3874,1694,8844,148929,1852.378,0.442,0.456,1.362
ID816,816,None,1575.598,4.669,20.874,0,56.400,188,0.250,1,-10921639,3030.054,1862,234,12908,112112,3027.702,0.200,0.695,0.821
ID809,809,0,5097.910,40.924,5.859,0,56.400,188,0.250,1,-10921639,11336.703,10024,2809,23994,419458,6527.210,0.442,0.512,1.176
ID810,810,None,1813.859,2.563,6.317,0,56.400,188,0.250,1,-10921639,3928.378,2765,622,14693,145350,3325.022,0.200,0.621,0.905
ID811,811,None,1517.415,34.058,9.338,0,56.400,188,0.250,1,-10921639,2835.432,1503,234,15527,104911,3460.184,0.200,0.783,0.720
ID812,812,45,1581.710,51.911,9.338,0,56.400,188,0.250,1,-10921639,2960.892,2032,436,9064,109553,2389.284,0.200,0.723,1.040
ID813,813,None,1508.925,22.705,10.803,0,56.400,188,0.250,1,-10921639,3322.730,3185,906,7104,122941,1683.729,0.442,0.607,1.490
ID814,814,44,1520.561,52.551,14.465,0,56.400,188,0.250,1,-10921639,3517.568,2955,913,8754,130150,2184.367,0.200,0.541,1.130
ID815,815,None,2001.984,51.361,20.508,0,56.400,188,0.250,1,-10921639,3799.541,2887,735,11257,140583,2777.297,0.200,0.670,1.097
ID828,828,45,1820.484,51.544,6.500,0,56.700,189,0.250,1,-10921639,3499.649,2209,421,13408,129487,3224.342,0.200,0.725,0.913
ID827,827,0,9366.548,40.741,5.859,0,56.700,189,0.250,1,-10921639,19294.000,17721,3272,42560,713878,12056.208,0.442,0.644,1.254
ID817,817,None,1727.264,47.150,1.556,0,57.000,190,0.250,1,-10921639,3341.162,2547,766,7891,123623,2095.392,0.440,0.670,1.279
ID818,818,None,1645.554,45.868,3.937,0,57.000,190,0.250,1,-10921639,3610.838,2600,682,10626,133601,2636.083,0.200,0.586,1.012
ID819,819,45,1513.592,53.009,4.669,0,57.000,190,0.250,1,-10921639,3136.919,2536,864,9242,116066,2114.306,0.200,0.610,1.124
ID820,820,0,9352.742,40.741,5.859,0,57.000,190,0.250,1,-10921639,18546.135,12368,3011,57351,686207,14910.724,0.200,0.678,1.005
ID821,821,None,1702.175,47.150,10.803,0,57.000,190,0.250,1,-10921639,3813.973,2853,701,11426,141117,2666.477,0.200,0.557,1.024
ID822,822,None,1502.732,13.733,10.986,0,57.000,190,0.250,1,-10921639,3642.216,3419,874,8121,134762,1877.650,0.440,0.506,1.304
ID823,823,None,1589.240,50.903,14.557,0,57.000,190,0.250,1,-10921639,4112.757,3653,787,8698,152172,2051.290,0.440,0.447,1.238
ID824,824,None,1974.414,47.150,15.106,0,57.000,190,0.250,1,-10921639,3955.676,2636,832,13568,146360,3367.510,0.200,0.646,0.922
ID825,825,None,1732.929,36.347,20.142,0,57.000,190,0.250,1,-10921639,4077.081,3705,707,8824,150852,2190.566,0.442,0.529,1.288
ID826,826,46,1529.255,50.812,22.797,0,57.000,190,0.250,1,-10921639,3664.351,2673,662,9070,135581,2439.184,0.439,0.714,1.252
ID833,833,0,9237.937,40.650,5.859,0,57.300,191,0.250,1,-10921639,18069.946,14157,1802,52737,668588,13633.643,0.200,0.672,1.065
ID834,834,None,1572.049,77.088,6.683,0,57.300,191,0.250,1,-10921639,3230.757,2402,276,11869,119538,2936.179,0.200,0.632,0.853
ID835,835,None,1543.614,73.426,8.331,0,57.300,191,0.250,1,-10921639,2931.189,1882,408,10823,108454,2744.920,0.200,0.720,0.894
ID836,836,46,1622.606,52.643,21.698,0,57.300,191,0.250,1,-10921639,3104.108,1552,257,13772,114852,3425.083,0.200,0.737,0.769
ID832,832,None,1504.779,28.198,21.607,0,57.600,192,0.250,1,-10921639,3512.243,3026,1068,8418,129953,1913.324,0.440,0.560,1.318
ID829,829,0,8333.060,40.833,5.859,0,57.600,192,0.250,1,-10921639,16241.000,14769,4309,42654,600917,10773.353,0.200,0.659,1.197
ID830,830,None,1772.155,61.981,14.282,0,57.600,192,0.250,1,-10921639,3537.243,1990,546,17130,130878,3742.412,0.200,0.703,0.780
ID831,831,None,1620.430,8.514,14.465,0,57.600,192,0.250,1,-10921639,3201.216,2235,259,12563,118445,3097.167,0.200,0.645,0.811
ID843,843,0,8497.072,40.924,5.859,0,57.900,193,0.250,1,-10921639,17630.811,14190,4522,48606,652340,11451.571,0.200,0.645,1.208
ID840,840,None,1569.147,11.536,6.500,0,58.200,194,0.250,1,-10921639,3032.946,2095,591,10059,112219,2668.326,0.200,0.712,0.945
ID841,841,48,1537.769,9.338,10.803,0,58.200,194,0.250,1,-10921639,3424.622,2404,884,11531,126711,2663.974,0.200,0.527,0.887
ID842,842,49,1653.746,71.594,14.374,0,58.200,194,0.250,1,-10921639,5126.865,5422,1912,8880,189694,1972.110,0.442,0.354,1.360
ID837,837,None,1533.735,35.706,2.380,0,58.200,194,0.250,1,-10921639,2993.270,2194,469,8899,110751,2240.421,0.200,0.663,1.065
ID838,838,None,1534.476,11.353,4.944,0,58.200,194,0.250,1,-10921639,3328.865,2625,484,11337,123168,2566.754,0.200,0.563,0.935
ID839,839,0,9081.704,40.833,5.859,0,58.200,194,0.250,1,-10921639,17516.892,13217,3678,44014,648125,11823.111,0.441,0.633,1.148
ID848,848,None,1624.077,50.903,14.740,0,58.500,195,0.250,1,-10921639,4345.730,4085,1413,7632,160792,1920.596,0.441,0.422,1.343
ID844,844,47,1517.997,28.839,5.585,0,58.500,195,0.250,1,-10921639,3876.297,3409,1096,8824,143423,2094.614,0.200,0.446,1.141
